<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.06	12:45:00	1.88238	1.88287	1.88132	1.88257	2528	0	14
2025.03.06	13:00:00	1.88257	1.88273	1.88010	1.88010	2278	0	14
2025.03.06	13:15:00	1.88017	1.88742	1.87953	1.88293	5493	0	14
2025.03.06	13:30:00	1.88293	1.88717	1.88228	1.88674	3576	0	14
2025.03.06	13:45:00	1.88671	1.88879	1.88659	1.88690	4130	0	14
2025.03.06	14:00:00	1.88690	1.88853	1.88472	1.88642	5745	0	14
2025.03.06	14:15:00	1.88642	1.88711	1.88492	1.88610	5241	0	14
2025.03.06	14:30:00	1.88614	1.88686	1.88502	1.88635	5422	0	14
2025.03.06	14:45:00	1.88633	1.88811	1.88569	1.88744	5168	0	14
2025.03.06	15:00:00	1.88745	1.88808	1.88467	1.88489	5879	0	14
2025.03.06	15:15:00	1.88489	1.88548	1.88361	1.88497	5294	0	14
2025.03.06	15:30:00	1.88497	1.88502	1.88315	1.88347	4637	0	14
2025.03.06	15:45:00	1.88347	1.88365	1.88190	1.88217	5163	0	14
2025.03.06	16:00:00	1.88217	1.88303	1.88145	1.88156	4164	0	14
2025.03.06	16:15:00	1.88156	1.88253	1.88115	1.88155	3187	0	14
2025.03.06	16:30:00	1.88162	1.88290	1.88116	1.88202	4548	0	14
2025.03.06	16:45:00	1.88202	1.88217	1.88110	1.88160	2872	0	14
2025.03.06	17:00:00	1.88162	1.88210	1.88002	1.88027	3565	0	14
2025.03.06	17:15:00	1.88027	1.88065	1.87947	1.88038	3209	0	14
2025.03.06	17:30:00	1.88038	1.88072	1.87956	1.87980	3066	0	14
2025.03.06	17:45:00	1.87980	1.88038	1.87919	1.87999	3023	0	14
2025.03.06	18:00:00	1.87999	1.88018	1.87901	1.87933	3546	0	14
2025.03.06	18:15:00	1.87935	1.87941	1.87831	1.87835	2908	0	14
2025.03.06	18:30:00	1.87835	1.87857	1.87687	1.87687	2374	0	14
2025.03.06	18:45:00	1.87687	1.87941	1.87686	1.87911	2287	0	14
2025.03.06	19:00:00	1.87906	1.87992	1.87888	1.87992	2426	0	14
2025.03.06	19:15:00	1.87992	1.88122	1.87975	1.88101	2476	0	14
2025.03.06	19:30:00	1.88101	1.88232	1.88081	1.88216	2092	0	14
2025.03.06	19:45:00	1.88216	1.88236	1.88154	1.88177	3043	0	14
2025.03.06	20:00:00	1.88176	1.88197	1.88118	1.88134	2369	0	14
2025.03.06	20:15:00	1.88134	1.88151	1.88099	1.88107	1871	0	14
2025.03.06	20:30:00	1.88109	1.88132	1.88058	1.88121	1910	0	14
2025.03.06	20:45:00	1.88122	1.88158	1.88069	1.88120	1498	0	14
2025.03.06	21:00:00	1.88120	1.88156	1.88056	1.88058	1115	0	14
2025.03.06	21:15:00	1.88058	1.88091	1.87995	1.88024	913	0	14
2025.03.06	21:30:00	1.88024	1.88050	1.87999	1.88030	958	0	14
2025.03.06	21:45:00	1.88030	1.88067	1.87948	1.87976	1251	0	14
2025.03.06	22:00:00	1.87717	1.88175	1.87687	1.88142	477	0	57
2025.03.06	22:15:00	1.88141	1.88141	1.87999	1.88073	573	0	64
2025.03.06	22:30:00	1.88074	1.88138	1.88047	1.88113	398	0	45
2025.03.06	22:45:00	1.88110	1.88172	1.88082	1.88150	660	0	73
2025.03.06	23:00:00	1.88151	1.88177	1.87980	1.88123	322	0	22
2025.03.06	23:15:00	1.88123	1.88151	1.88080	1.88136	404	0	15
2025.03.06	23:30:00	1.88135	1.88146	1.88040	1.88044	706	0	14
2025.03.06	23:45:00	1.88044	1.88101	1.88022	1.88055	756	0	14
2025.03.07	00:00:00	1.88055	1.88096	1.87988	1.88013	1295	0	14
2025.03.07	00:15:00	1.88013	1.88085	1.87994	1.88072	1670	0	14
2025.03.07	00:30:00	1.88072	1.88114	1.88009	1.88069	1813	0	14
2025.03.07	00:45:00	1.88069	1.88163	1.88069	1.88106	1704	0	14
2025.03.07	01:00:00	1.88107	1.88167	1.88051	1.88122	1954	0	14
2025.03.07	01:15:00	1.88123	1.88198	1.88096	1.88174	2506	0	14
2025.03.07	01:30:00	1.88174	1.88353	1.88131	1.88339	2468	0	14
2025.03.07	01:45:00	1.88339	1.88355	1.88237	1.88282	1621	0	14
2025.03.07	02:00:00	1.88282	1.88449	1.88278	1.88411	2038	0	14
2025.03.07	02:15:00	1.88411	1.88438	1.88347	1.88430	1839	0	14
2025.03.07	02:30:00	1.88431	1.88498	1.88367	1.88469	1976	0	14
2025.03.07	02:45:00	1.88469	1.88744	1.88460	1.88743	1185	0	14
2025.03.07	03:00:00	1.88741	1.88793	1.88653	1.88682	1934	0	14
2025.03.07	03:15:00	1.88683	1.88848	1.88674	1.88823	2034	0	14
2025.03.07	03:30:00	1.88823	1.88976	1.88789	1.88941	1939	0	14
2025.03.07	03:45:00	1.88941	1.89033	1.88876	1.89000	1606	0	14
2025.03.07	04:00:00	1.89002	1.89086	1.88999	1.89032	1296	0	14
2025.03.07	04:15:00	1.89032	1.89086	1.88998	1.89068	1323	0	14
2025.03.07	04:30:00	1.89068	1.89121	1.89060	1.89075	1123	0	14
2025.03.07	04:45:00	1.89076	1.89156	1.89067	1.89148	1422	0	14
2025.03.07	05:00:00	1.89148	1.89228	1.89141	1.89195	1692	0	14
2025.03.07	05:15:00	1.89195	1.89227	1.89137	1.89181	1268	0	14
2025.03.07	05:30:00	1.89181	1.89294	1.89181	1.89286	1540	0	14
2025.03.07	05:45:00	1.89286	1.89290	1.89225	1.89261	1571	0	14
2025.03.07	06:00:00	1.89261	1.89337	1.89213	1.89299	2094	0	14
2025.03.07	06:15:00	1.89299	1.89553	1.89297	1.89550	1723	0	14
2025.03.07	06:30:00	1.89550	1.89567	1.89504	1.89539	1985	0	14
2025.03.07	06:45:00	1.89539	1.89543	1.89372	1.89380	1388	0	14
2025.03.07	07:00:00	1.89380	1.89419	1.89232	1.89248	2844	0	14
2025.03.07	07:15:00	1.89248	1.89309	1.89224	1.89271	1956	0	14
2025.03.07	07:30:00	1.89270	1.89383	1.89267	1.89360	2272	0	14
2025.03.07	07:45:00	1.89360	1.89401	1.89275	1.89298	2491	0	14
2025.03.07	08:00:00	1.89297	1.89355	1.89266	1.89341	3561	0	14
2025.03.07	08:15:00	1.89342	1.89381	1.89323	1.89347	3091	0	14
2025.03.07	08:30:00	1.89347	1.89448	1.89340	1.89368	2419	0	14
2025.03.07	08:45:00	1.89368	1.89437	1.89304	1.89430	1875	0	14
2025.03.07	09:00:00	1.89430	1.89657	1.89337	1.89608	2470	0	14
2025.03.07	09:15:00	1.89608	1.89668	1.89547	1.89638	2690	0	14
2025.03.07	09:30:00	1.89638	1.89720	1.89542	1.89575	1994	0	14
2025.03.07	09:45:00	1.89574	1.89708	1.89547	1.89636	2401	0	14
2025.03.07	10:00:00	1.89636	1.89792	1.89632	1.89774	2273	0	14
2025.03.07	10:15:00	1.89773	1.89798	1.89711	1.89790	1769	0	14
2025.03.07	10:30:00	1.89797	1.89831	1.89707	1.89744	2281	0	14
2025.03.07	10:45:00	1.89743	1.89801	1.89714	1.89748	2009	0	14
2025.03.07	11:00:00	1.89744	1.89744	1.89589	1.89674	2369	0	14
2025.03.07	11:15:00	1.89670	1.89821	1.89656	1.89791	1894	0	14
2025.03.07	11:30:00	1.89791	1.89902	1.89775	1.89889	2060	0	14
2025.03.07	11:45:00	1.89889	1.89975	1.89830	1.89921	1967	0	14
2025.03.07	12:00:00	1.89921	1.89925	1.89707	1.89759	2622	0	14
2025.03.07	12:15:00	1.89759	1.89793	1.89718	1.89739	2421	0	14
2025.03.07	12:30:00	1.89739	1.89927	1.89712	1.89926	2220	0	14
2025.03.07	12:45:00	1.89926	1.90088	1.89918	1.90054	3023	0	14
2025.03.07	13:00:00	1.90054	1.90141	1.90053	1.90082	3033	0	14
2025.03.07	13:15:00	1.90081	1.90120	1.89904	1.89904	2920	0	14
2025.03.07	13:30:00	1.89934	1.90237	1.89455	1.89913	7386	0	14
2025.03.07	13:45:00	1.89912	1.90090	1.89885	1.90029	5837	0	14
2025.03.07	14:00:00	1.90027	1.90522	1.90005	1.90312	5451	0	14
2025.03.07	14:15:00	1.90310	1.90336	1.90237	1.90267	5153	0	14
2025.03.07	14:30:00	1.90267	1.90389	1.90227	1.90262	5330	0	14
2025.03.07	14:45:00	1.90262	1.90277	1.89935	1.89948	4425	0	14
2025.03.07	15:00:00	1.89949	1.90007	1.89659	1.89755	3893	0	14
2025.03.07	15:15:00	1.89756	1.89870	1.89697	1.89763	2988	0	14
2025.03.07	15:30:00	1.89765	1.89880	1.89765	1.89862	3656	0	14
2025.03.07	15:45:00	1.89860	1.90330	1.89797	1.90141	4541	0	14
2025.03.07	16:00:00	1.90141	1.90196	1.89931	1.90008	3005	0	14
2025.03.07	16:15:00	1.90007	1.90071	1.89936	1.89947	2471	0	14
2025.03.07	16:30:00	1.89947	1.90107	1.89894	1.90099	2849	0	14
2025.03.07	16:45:00	1.90099	1.90243	1.90087	1.90217	2283	0	14
2025.03.07	17:00:00	1.90217	1.90303	1.90152	1.90285	2950	0	14
2025.03.07	17:15:00	1.90285	1.90398	1.90225	1.90371	2320	0	14
2025.03.07	17:30:00	1.90371	1.90378	1.90048	1.90077	2580	0	14
2025.03.07	17:45:00	1.90077	1.90323	1.90030	1.90297	2438	0	14
2025.03.07	18:00:00	1.90297	1.90323	1.90168	1.90207	2872	0	14
2025.03.07	18:15:00	1.90197	1.90252	1.90149	1.90208	2885	0	14
2025.03.07	18:30:00	1.90208	1.90240	1.90127	1.90220	1654	0	14
2025.03.07	18:45:00	1.90221	1.90242	1.90101	1.90127	1957	0	14
2025.03.07	19:00:00	1.90127	1.90127	1.90002	1.90030	1641	0	14
2025.03.07	19:15:00	1.90029	1.90069	1.89967	1.89977	1490	0	14
2025.03.07	19:30:00	1.89977	1.89991	1.89866	1.89890	1741	0	14
2025.03.07	19:45:00	1.89890	1.89946	1.89846	1.89903	1428	0	14
2025.03.07	20:00:00	1.89903	1.89944	1.89809	1.89848	1486	0	14
2025.03.07	20:15:00	1.89848	1.89882	1.89822	1.89840	1420	0	14
2025.03.07	20:30:00	1.89840	1.89903	1.89833	1.89879	941	0	14
2025.03.07	20:45:00	1.89879	1.89907	1.89828	1.89871	916	0	14
2025.03.07	21:00:00	1.89871	1.89879	1.89824	1.89847	477	0	14
2025.03.07	21:15:00	1.89847	1.89857	1.89716	1.89732	373	0	14
2025.03.07	21:30:00	1.89737	1.89767	1.89684	1.89697	584	0	23
2025.03.07	21:45:00	1.89697	1.89757	1.89669	1.89717	275	0	27
2025.03.09	21:00:00	1.89072	1.89688	1.89027	1.89688	98	0	228
2025.03.09	21:15:00	1.89688	1.89724	1.89585	1.89693	26	0	305
2025.03.09	21:30:00	1.89693	1.89731	1.89531	1.89727	136	0	216
2025.03.09	21:45:00	1.89727	1.89792	1.89586	1.89612	237	0	239
2025.03.09	22:00:00	1.89612	1.90060	1.89319	1.90059	851	0	75
2025.03.09	22:15:00	1.90059	1.90074	1.89867	1.89890	1556	0	25
2025.03.09	22:30:00	1.89879	1.90015	1.89867	1.89902	1307	0	14
2025.03.09	22:45:00	1.89902	1.90047	1.89888	1.90047	965	0	14
2025.03.09	23:00:00	1.90047	1.90237	1.90033	1.90227	1518	0	14
2025.03.09	23:15:00	1.90227	1.90237	1.90124	1.90208	822	0	14
2025.03.09	23:30:00	1.90208	1.90217	1.90128	1.90172	918	0	14
2025.03.09	23:45:00	1.90173	1.90258	1.90149	1.90235	1126	0	14
2025.03.10	00:00:00	1.90235	1.90270	1.90059	1.90098	2173	0	14
2025.03.10	00:15:00	1.90098	1.90167	1.90075	1.90102	1907	0	14
2025.03.10	00:30:00	1.90102	1.90102	1.89976	1.90032	1440	0	14
2025.03.10	00:45:00	1.90033	1.90139	1.90016	1.90048	1857	0	14
2025.03.10	01:00:00	1.90047	1.90071	1.89880	1.89923	1980	0	14
2025.03.10	01:15:00	1.89922	1.89982	1.89882	1.89934	1788	0	14
2025.03.10	01:30:00	1.89934	1.89940	1.89815	1.89824	2254	0	14
2025.03.10	01:45:00	1.89826	1.89847	1.89698	1.89718	1883	0	14
2025.03.10	02:00:00	1.89719	1.89803	1.89687	1.89737	1769	0	14
2025.03.10	02:15:00	1.89737	1.89771	1.89673	1.89677	1958	0	14
2025.03.10	02:30:00	1.89677	1.89777	1.89646	1.89738	1847	0	14
2025.03.10	02:45:00	1.89737	1.89812	1.89732	1.89793	1988	0	14
2025.03.10	03:00:00	1.89793	1.89931	1.89760	1.89929	2082	0	14
2025.03.10	03:15:00	1.89929	1.89939	1.89824	1.89847	1774	0	14
2025.03.10	03:30:00	1.89847	1.89847	1.89647	1.89657	1128	0	14
2025.03.10	03:45:00	1.89657	1.89659	1.89586	1.89620	1299	0	14
2025.03.10	04:00:00	1.89620	1.89628	1.89559	1.89618	1458	0	14
2025.03.10	04:15:00	1.89618	1.89660	1.89610	1.89637	1156	0	14
2025.03.10	04:30:00	1.89638	1.89650	1.89587	1.89597	1239	0	14
2025.03.10	04:45:00	1.89597	1.89599	1.89518	1.89557	993	0	14
2025.03.10	05:00:00	1.89559	1.89567	1.89437	1.89444	1707	0	14
2025.03.10	05:15:00	1.89445	1.89455	1.89337	1.89382	1417	0	14
2025.03.10	05:30:00	1.89382	1.89455	1.89370	1.89428	1516	0	14
2025.03.10	05:45:00	1.89428	1.89490	1.89425	1.89452	1910	0	14
2025.03.10	06:00:00	1.89452	1.89478	1.89381	1.89384	1768	0	14
2025.03.10	06:15:00	1.89383	1.89404	1.89307	1.89358	2094	0	14
2025.03.10	06:30:00	1.89358	1.89388	1.89302	1.89328	1910	0	14
2025.03.10	06:45:00	1.89329	1.89356	1.89274	1.89307	1816	0	14
2025.03.10	07:00:00	1.89307	1.89316	1.89187	1.89191	2354	0	14
2025.03.10	07:15:00	1.89190	1.89237	1.89148	1.89210	2385	0	14
2025.03.10	07:30:00	1.89210	1.89218	1.89078	1.89152	2580	0	14
2025.03.10	07:45:00	1.89153	1.89154	1.88720	1.88837	2727	0	14
2025.03.10	08:00:00	1.88837	1.88880	1.88707	1.88720	3918	0	14
2025.03.10	08:15:00	1.88726	1.88889	1.88717	1.88850	3485	0	14
2025.03.10	08:30:00	1.88843	1.88885	1.88764	1.88767	2986	0	14
2025.03.10	08:45:00	1.88767	1.88825	1.88690	1.88730	2987	0	14
2025.03.10	09:00:00	1.88730	1.88835	1.88721	1.88832	2359	0	14
2025.03.10	09:15:00	1.88832	1.89097	1.88828	1.89023	3086	0	14
2025.03.10	09:30:00	1.89024	1.89077	1.88900	1.88907	2768	0	14
2025.03.10	09:45:00	1.88908	1.89090	1.88893	1.89038	3381	0	14
2025.03.10	10:00:00	1.89038	1.89197	1.89013	1.89196	2999	0	14
2025.03.10	10:15:00	1.89196	1.89433	1.89144	1.89347	2797	0	14
2025.03.10	10:30:00	1.89347	1.89384	1.89283	1.89288	1948	0	14
2025.03.10	10:45:00	1.89288	1.89381	1.89233	1.89377	1705	0	14
2025.03.10	11:00:00	1.89377	1.89440	1.88781	1.89154	4053	0	14
2025.03.10	11:15:00	1.89152	1.89340	1.89138	1.89219	3050	0	14
2025.03.10	11:30:00	1.89218	1.89233	1.89156	1.89201	2049	0	14
2025.03.10	11:45:00	1.89201	1.89323	1.89176	1.89198	1849	0	14
2025.03.10	12:00:00	1.89198	1.89216	1.89069	1.89118	2580	0	14
2025.03.10	12:15:00	1.89118	1.89150	1.88992	1.89044	2242	0	14
2025.03.10	12:30:00	1.89044	1.89188	1.88999	1.89023	2437	0	14
2025.03.10	12:45:00	1.89023	1.89044	1.88918	1.88990	2621	0	14
2025.03.10	13:00:00	1.88989	1.89147	1.88974	1.89020	2763	0	14
2025.03.10	13:15:00	1.89020	1.89042	1.88893	1.88909	2176	0	14
2025.03.10	13:30:00	1.88909	1.88972	1.88861	1.88957	3117	0	14
2025.03.10	13:45:00	1.88957	1.88998	1.88901	1.88998	2783	0	14
2025.03.10	14:00:00	1.88998	1.89156	1.88971	1.89129	3455	0	14
2025.03.10	14:15:00	1.89130	1.89297	1.89127	1.89249	3526	0	14
2025.03.10	14:30:00	1.89248	1.89257	1.89151	1.89220	3665	0	14
2025.03.10	14:45:00	1.89220	1.89310	1.89197	1.89270	3129	0	14
2025.03.10	15:00:00	1.89271	1.89285	1.89071	1.89127	3292	0	14
2025.03.10	15:15:00	1.89127	1.89143	1.89047	1.89115	2639	0	14
2025.03.10	15:30:00	1.89115	1.89118	1.88990	1.89096	2379	0	14
2025.03.10	15:45:00	1.89096	1.89345	1.89065	1.89335	3403	0	14
2025.03.10	16:00:00	1.89335	1.89359	1.89203	1.89260	3487	0	14
2025.03.10	16:15:00	1.89260	1.89339	1.89251	1.89317	2264	0	14
2025.03.10	16:30:00	1.89317	1.89396	1.89307	1.89337	2352	0	14
2025.03.10	16:45:00	1.89337	1.89357	1.89281	1.89341	1862	0	14
2025.03.10	17:00:00	1.89341	1.89477	1.89317	1.89437	1803	0	14
2025.03.10	17:15:00	1.89437	1.89474	1.89383	1.89460	2350	0	14
2025.03.10	17:30:00	1.89460	1.89574	1.89451	1.89544	1948	0	14
2025.03.10	17:45:00	1.89544	1.89653	1.89544	1.89639	2147	0	14
2025.03.10	18:00:00	1.89639	1.89877	1.89636	1.89798	2965	0	14
2025.03.10	18:15:00	1.89798	1.89843	1.89726	1.89824	2529	0	14
2025.03.10	18:30:00	1.89824	1.90015	1.89798	1.90002	1993	0	14
2025.03.10	18:45:00	1.90001	1.90189	1.89992	1.90172	1859	0	14
2025.03.10	19:00:00	1.90172	1.90172	1.90057	1.90067	2063	0	14
2025.03.10	19:15:00	1.90067	1.90100	1.89847	1.89895	1200	0	14
2025.03.10	19:30:00	1.89895	1.89991	1.89828	1.89990	1620	0	14
2025.03.10	19:45:00	1.89991	1.90091	1.89934	1.90072	1736	0	14
2025.03.10	20:00:00	1.90072	1.90081	1.89987	1.90037	1273	0	14
2025.03.10	20:15:00	1.90037	1.90190	1.90030	1.90137	875	0	14
2025.03.10	20:30:00	1.90137	1.90167	1.90084	1.90132	777	0	14
2025.03.10	20:45:00	1.90132	1.90167	1.90097	1.90117	672	0	14
2025.03.10	21:00:00	1.90117	1.90117	1.89986	1.90097	140	0	14
2025.03.10	21:15:00	1.90097	1.90097	1.90027	1.90047	74	0	14
2025.03.10	21:30:00	1.90047	1.90080	1.90009	1.90050	71	0	31
2025.03.10	21:45:00	1.90038	1.90038	1.89931	1.89931	577	0	75
2025.03.10	22:00:00	1.89931	1.90227	1.89925	1.90227	749	0	23
2025.03.10	22:15:00	1.90227	1.90363	1.90220	1.90319	871	0	14
2025.03.10	22:30:00	1.90319	1.90467	1.90319	1.90378	386	0	14
2025.03.10	22:45:00	1.90380	1.90483	1.90370	1.90483	370	0	14
2025.03.10	23:00:00	1.90487	1.90557	1.90417	1.90517	748	0	14
2025.03.10	23:15:00	1.90517	1.90605	1.90497	1.90506	834	0	15
2025.03.10	23:30:00	1.90502	1.90532	1.90381	1.90387	1852	0	14
2025.03.10	23:45:00	1.90387	1.90410	1.90310	1.90311	1123	0	14
2025.03.11	00:00:00	1.90311	1.90409	1.90208	1.90218	1828	0	14
2025.03.11	00:15:00	1.90218	1.90226	1.90148	1.90219	1065	0	14
2025.03.11	00:30:00	1.90219	1.90381	1.90218	1.90380	1668	0	14
2025.03.11	00:45:00	1.90380	1.90661	1.90347	1.90653	1987	0	14
2025.03.11	01:00:00	1.90654	1.90923	1.90650	1.90911	2278	0	14
2025.03.11	01:15:00	1.90911	1.90957	1.90776	1.90847	1962	0	14
2025.03.11	01:30:00	1.90847	1.90900	1.90762	1.90822	2884	0	14
2025.03.11	01:45:00	1.90821	1.90896	1.90793	1.90873	2287	0	14
2025.03.11	02:00:00	1.90873	1.90874	1.90557	1.90654	1685	0	14
2025.03.11	02:15:00	1.90654	1.90698	1.90497	1.90679	2444	0	14
2025.03.11	02:30:00	1.90679	1.90687	1.90601	1.90637	2502	0	14
2025.03.11	02:45:00	1.90637	1.90732	1.90637	1.90663	1952	0	14
2025.03.11	03:00:00	1.90662	1.90685	1.90570	1.90639	2625	0	14
2025.03.11	03:15:00	1.90639	1.90817	1.90612	1.90657	2528	0	14
2025.03.11	03:30:00	1.90659	1.90707	1.90637	1.90667	1582	0	14
2025.03.11	03:45:00	1.90667	1.90677	1.90615	1.90670	1553	0	14
2025.03.11	04:00:00	1.90671	1.90743	1.90645	1.90739	1169	0	14
2025.03.11	04:15:00	1.90739	1.90781	1.90703	1.90713	1730	0	14
2025.03.11	04:30:00	1.90714	1.90722	1.90627	1.90642	1147	0	14
2025.03.11	04:45:00	1.90641	1.90642	1.90577	1.90577	1040	0	14
2025.03.11	05:00:00	1.90577	1.90737	1.90576	1.90687	1833	0	14
2025.03.11	05:15:00	1.90687	1.90743	1.90631	1.90637	2316	0	14
2025.03.11	05:30:00	1.90637	1.90717	1.90617	1.90679	1711	0	14
2025.03.11	05:45:00	1.90680	1.90791	1.90680	1.90775	1728	0	14
2025.03.11	06:00:00	1.90775	1.90840	1.90773	1.90801	1812	0	14
2025.03.11	06:15:00	1.90801	1.91167	1.90797	1.91087	2370	0	14
2025.03.11	06:30:00	1.91087	1.91201	1.91057	1.91144	1959	0	14
2025.03.11	06:45:00	1.91143	1.91147	1.90957	1.90977	2027	0	14
2025.03.11	07:00:00	1.90977	1.91117	1.90957	1.91066	1988	0	14
2025.03.11	07:15:00	1.91066	1.91115	1.90896	1.90921	2557	0	14
2025.03.11	07:30:00	1.90921	1.91068	1.90883	1.91025	2878	0	14
2025.03.11	07:45:00	1.91027	1.91098	1.90974	1.90989	2615	0	14
2025.03.11	08:00:00	1.90987	1.91107	1.90908	1.91107	3100	0	14
2025.03.11	08:15:00	1.91106	1.91167	1.91054	1.91108	2693	0	14
2025.03.11	08:30:00	1.91108	1.91150	1.91055	1.91140	2666	0	14
2025.03.11	08:45:00	1.91140	1.91391	1.91123	1.91366	2818	0	14
2025.03.11	09:00:00	1.91365	1.91366	1.91130	1.91199	2530	0	14
2025.03.11	09:15:00	1.91200	1.91202	1.91060	1.91105	2211	0	14
2025.03.11	09:30:00	1.91105	1.91106	1.90961	1.91079	2338	0	14
2025.03.11	09:45:00	1.91079	1.91225	1.91059	1.91076	2938	0	14
2025.03.11	10:00:00	1.91076	1.91077	1.90921	1.91003	2362	0	14
2025.03.11	10:15:00	1.91003	1.91015	1.90897	1.90997	1732	0	14
2025.03.11	10:30:00	1.90993	1.91067	1.90928	1.91009	1581	0	14
2025.03.11	10:45:00	1.91009	1.91106	1.91002	1.91030	1715	0	14
2025.03.11	11:00:00	1.91030	1.91082	1.90922	1.91052	2362	0	14
2025.03.11	11:15:00	1.91052	1.91213	1.91024	1.91208	1570	0	14
2025.03.11	11:30:00	1.91208	1.91231	1.91075	1.91081	1920	0	14
2025.03.11	11:45:00	1.91081	1.91178	1.91030	1.91149	2070	0	14
2025.03.11	12:00:00	1.91147	1.91188	1.91084	1.91168	2869	0	14
2025.03.11	12:15:00	1.91168	1.91186	1.91050	1.91069	2381	0	14
2025.03.11	12:30:00	1.91069	1.91207	1.91007	1.91193	2711	0	14
2025.03.11	12:45:00	1.91193	1.91340	1.91181	1.91331	2931	0	14
2025.03.11	13:00:00	1.91330	1.91365	1.91246	1.91312	3206	0	14
2025.03.11	13:15:00	1.91312	1.91399	1.91291	1.91362	2819	0	14
2025.03.11	13:30:00	1.91362	1.91404	1.91289	1.91311	3860	0	14
2025.03.11	13:45:00	1.91311	1.91327	1.91118	1.91124	3546	0	14
2025.03.11	14:00:00	1.91131	1.91449	1.91023	1.91306	5798	0	14
2025.03.11	14:15:00	1.91306	1.91393	1.91237	1.91305	5235	0	14
2025.03.11	14:30:00	1.91305	1.91582	1.91271	1.91527	4350	0	14
2025.03.11	14:45:00	1.91527	1.91671	1.91526	1.91661	3728	0	14
2025.03.11	15:00:00	1.91659	1.91679	1.91391	1.91397	4370	0	14
2025.03.11	15:15:00	1.91396	1.91406	1.91223	1.91357	3995	0	14
2025.03.11	15:30:00	1.91359	1.91408	1.91287	1.91302	3529	0	14
2025.03.11	15:45:00	1.91302	1.91419	1.91252	1.91389	3786	0	14
2025.03.11	16:00:00	1.91391	1.91403	1.91279	1.91383	3119	0	14
2025.03.11	16:15:00	1.91383	1.91383	1.91246	1.91263	2564	0	14
2025.03.11	16:30:00	1.91265	1.91375	1.91242	1.91359	2275	0	14
2025.03.11	16:45:00	1.91359	1.91433	1.91337	1.91395	2128	0	14
2025.03.11	17:00:00	1.91395	1.91520	1.91389	1.91497	2382	0	14
2025.03.11	17:15:00	1.91497	1.91578	1.91427	1.91550	2294	0	14
2025.03.11	17:30:00	1.91550	1.91592	1.91484	1.91500	1831	0	14
2025.03.11	17:45:00	1.91499	1.91536	1.91413	1.91476	1996	0	14
2025.03.11	18:00:00	1.91476	1.91545	1.91458	1.91477	3297	0	14
2025.03.11	18:15:00	1.91479	1.91502	1.91346	1.91372	2493	0	14
2025.03.11	18:30:00	1.91370	1.91430	1.91124	1.91155	2588	0	14
2025.03.11	18:45:00	1.91155	1.91156	1.90948	1.91056	2930	0	14
2025.03.11	19:00:00	1.91056	1.91116	1.90936	1.90981	1284	0	14
2025.03.11	19:15:00	1.90981	1.91056	1.90970	1.91006	1521	0	14
2025.03.11	19:30:00	1.91006	1.91039	1.90957	1.91001	1144	0	14
2025.03.11	19:45:00	1.91001	1.91094	1.90989	1.91034	1710	0	14
2025.03.11	20:00:00	1.91034	1.91072	1.91008	1.91019	1081	0	14
2025.03.11	20:15:00	1.91019	1.91066	1.91006	1.91046	1051	0	14
2025.03.11	20:30:00	1.91047	1.91089	1.91018	1.91060	604	0	14
2025.03.11	20:45:00	1.91060	1.91060	1.90990	1.91016	423	0	14
2025.03.11	21:00:00	1.91016	1.91016	1.90904	1.90954	168	0	44
2025.03.11	21:15:00	1.90954	1.91012	1.90808	1.90913	347	0	49
2025.03.11	21:30:00	1.90913	1.91032	1.90859	1.91000	763	0	43
2025.03.11	21:45:00	1.91000	1.91038	1.90897	1.90909	466	0	62
2025.03.11	22:00:00	1.90906	1.90987	1.90763	1.90942	230	0	14
2025.03.11	22:15:00	1.90942	1.90997	1.90937	1.90957	489	0	14
2025.03.11	22:30:00	1.90957	1.91049	1.90952	1.91007	345	0	14
2025.03.11	22:45:00	1.91007	1.91047	1.90977	1.91002	291	0	14
2025.03.11	23:00:00	1.91004	1.91030	1.90967	1.91010	494	0	14
2025.03.11	23:15:00	1.91010	1.91037	1.90982	1.91019	566	0	14
2025.03.11	23:30:00	1.91019	1.91079	1.91017	1.91068	444	0	14
2025.03.11	23:45:00	1.91068	1.91090	1.91019	1.91077	619	0	14
2025.03.12	00:00:00	1.91077	1.91077	1.90968	1.91021	1572	0	14
2025.03.12	00:15:00	1.91021	1.91022	1.90968	1.90986	1172	0	14
2025.03.12	00:30:00	1.90985	1.91174	1.90984	1.91105	1511	0	14
2025.03.12	00:45:00	1.91105	1.91141	1.91054	1.91087	1888	0	14
2025.03.12	01:00:00	1.91087	1.91091	1.90969	1.90976	1661	0	14
2025.03.12	01:15:00	1.90976	1.91077	1.90919	1.91072	1750	0	14
2025.03.12	01:30:00	1.91072	1.91128	1.91050	1.91123	2900	0	14
2025.03.12	01:45:00	1.91124	1.91126	1.91002	1.91047	1902	0	14
2025.03.12	02:00:00	1.91047	1.91105	1.91025	1.91094	1769	0	14
2025.03.12	02:15:00	1.91096	1.91165	1.91094	1.91127	2212	0	14
2025.03.12	02:30:00	1.91127	1.91193	1.91085	1.91168	1756	0	14
2025.03.12	02:45:00	1.91168	1.91194	1.91123	1.91143	1692	0	14
